selfies,smiles
[O][Branch2][Ring2][Branch1][C][C][N][Branch1][=C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=O][C][C@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=N][NH1][Ring1][Branch1][C][Ring2][Ring1][#Branch1],O1CCN(C(N2CCOCC2)=O)[C@H1]1NC(=O)CC3=CC=N[NH1]3
[N][=C][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F],N1=CN(C)C=C1C(F)(F)F
[N][=C][C][=C][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=N][N][=C][Ring2][Ring1][C][C][Branch1][O][N][C][C][=N][N][=C][C][=C][Ring1][=Branch1][=O],N1=CC=C1C(NCC2=CC=CC=C2)=N
[O-1][N+1][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][C][C][=N][Ring1][#Branch2],[O-1][N+1](=O)C=C(C(N)=O)C(C)=N
[C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C][Ring1][=C],C[C@H1](C(=O)NC1C2=CN=CC=C2)C[C@@H1](C(=O)N)CC1
[C][Branch2][Ring1][O][C][C][=C][Branch1][C][N][N][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][C@H1][C][C][=C][Branch1][=Branch2],C(CC=C(N1)N=C(C=CC=C)C=C1NC(=O)[C@H1])CC=C
[C][Branch2][Ring1][Branch1][N][C][Branch1][C][N][=C][Branch1][C][C][C][=C][C][=C][Ring1][Branch2][=O][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring2][Ring1][Ring2][N+1][Branch1][C][O-1][=O],C=1(NC(N)=C(C)C=CC=COC=NNC)C(=O)C=1[N+1]([O-1])=O
[C][C@H1][Branch1][#C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][Branch2][Ring1][=Branch1][N][C][C@@H1][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring1][#Branch2][=O],C=[C@H1]C1=CC=C(OC)C=C1CC
[N][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring1][=Branch1][C][C][C][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=O][C][Ring2][Ring1][O][=O],NN(C(=O)C1=CC=CC=C1)C(=O)NCCCC(NC2=CC=C(C)C=C2)=O
[C][=C][C][=C][C][Branch2][Ring2][Ring2][C][C][=C][Branch2][Ring1][=Branch2][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][Branch2][N][C][=C][C][=C][Ring1][Branch1][=N][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=N][Ring1][Branch2][=N][Ring2][Ring1][O],C1=C2C=CC1(CC=C(CCNC(=O)C=CC(N3C=CC=C3)=NC[N+1]([O-1])=O)N)N2
[C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C@@H1][C][=Branch1][C][=O][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][C][C][C][C][Ring2][Ring1][Ring2][C][N][Branch1][C][C][C],C(N1C(=O)[C@@H1]C(=O)N(CC(=O)N(C)C(=O)NCCC)CC1)CN(C)C
[C][Branch1][C][O-1][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Ring1][#Branch2][C][=N][N][Ring1][S][C],C1([O-1])=C(OC)C(=O)N(C)C1C=NNC
[C@@H1][C][N][Branch1][S][C][Branch1][N][C][=C][C][=N][C][Branch1][C][F][=C][Ring1][#Branch1][=O][C][O][Ring1][#C],[C@@H1]1CN(C(C2=CC=NC(F)=C2)=O)CO1
[C][Branch2][Ring1][=C][S][C][C][Branch2][Ring1][=Branch2][N][C][C@@H1][Branch1][#C][C][O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][Ring1][=C][=O][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring2][Ring1][Branch2],C1(SCCNC[C@@H1]1COC2=C(F)C=CC=C2C)=C(OC)C=C
[C][=N][N][=C][C][=C][Ring1][=Branch1][N][=C][Branch2][Ring2][Ring2][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Ring1][N][Cl][O][C][=Ring2][Ring1][C][C][=C][C][=C][Ring2][Ring1][O],C1=NN=CC=C1N=C(N(C=2)C(=O)C3=CC=NC=C3C(=O)C=2Cl)O
[N][Branch1][Ring1][C][C][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][Branch1][=C][N][C][=N][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=O][=N][C][=Ring2][Ring1][Ring2][=O],N(CC)=CC(=O)NCC(NC1=NC=C(OC)C=C1)=O
[C][C][N][Branch2][Ring2][=Branch1][C][C][C][Branch2][Ring1][Branch2][N][C][Branch2][Ring1][Branch1][N][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch2][=O][C][Ring2][Ring1][Ring1][=O][C][C@@H1][Ring2][Ring1][=Branch2][C],C1CN(CCC(NCNCCC=2C(C(=O)N)=NN(CC)C=2)=O)OC[C@@H1]1C
[O][=C][N][Branch1][=N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#C][C][C][C],O=CN([C@@H1](C)C(=O)NC)C1=CC=CC=C1C(=O)NCCC
[O][C][Branch1][P][C][=C][N][N][=C][Branch1][#Branch1][N][Ring1][Branch1][C][Ring1][=Branch2][=O][=O],O1CC=C2NN=C(N2C1)OO
[C][O][C][=C][Branch2][Ring1][#Branch1][C][Branch1][=C][N][C][=C][C][Branch1][Ring1][C][#N][=C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][=N][N][Branch1][#Branch1][C][C][=Branch1][C][=O][N][N][Ring2][Ring1][Branch1][C][C],COC=C(C(N1C=CC(C#N)=COC)=C1NNCC(=O)N)NCC
[C][=C][Branch2][Ring2][#Branch1][C][Branch1][C][C][=C][Branch1][#C][N][C][C][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][C][C][Ring2][Ring1][Ring1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],C1=CC(C)=C(NCCC=2N(C)N=CC=2C)C1=O
[C][N][Branch2][Ring2][C][C][C@H1][Branch1][P][C][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][C@H1][C][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][=O][C@H1][Branch1][C][C][C][Ring2][Ring1][#C],CN(C[C@H1](C=1OC2=C(C=CC=C2)N=1)CC(=O)NCCC3=CC=CC=C3)CC=O
[N][=C][O][C][Branch2][Ring2][Ring2][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][Ring1][N][=N][Ring2][Ring1][Branch1][=C][C][=C][Ring2][Ring1][O],N1=COC(C=CC(NC(=O)C2=CC(N3CCOCC3)=CC=C2N)=CC)=C1
[C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][C@H1][Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=N][N][=C][Ring1][=Branch1][C][Ring1][S][=O][C][=C][C][=N][C][=C][Ring2][Ring1][=Branch2],C1=CNC(=O)C[C@H1]1NC(=O)C2=CC=NN=C2C
[C][N][=C][Branch2][Ring1][=C][C][Branch2][Ring1][#Branch1][N][C][C][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][Ring2][Ring1][=Branch1][=O],CN=C(C(NCCC1[C@H1]C(=O)NCCC2=CC=NC=C2)CC1)C=O
[C][=C][C][=C][C][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][N][=O][C][Ring1][#Branch2][=O][=C][Ring2][Ring1][C][F],C1=CC=CC(C(NCCN(C(C)(N)O)C=O)=C1)F
[C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][NH1][C][=Ring1][=Branch2],C=1=CC([N+1](=O)[O-1])=C[NH1]C=1
[C][Branch1][C][C][C][=C][N][Branch1][=Branch2][C][C][C][C][O][C][Ring1][=Branch1][N][=C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][C][=C][C][=Ring1][O][Ring2][Ring1][Ring1],C(C1)C=CN(C2CCCOC2)N=C(NC3CC3)C=CC1
[C][=C][C][=C][Branch2][Ring1][=C][C][C][Branch2][Ring1][Branch2][N][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch2][=O][=O][C][=C][Ring2][Ring1][Branch1],C1=CC=C(CC(NC2[C@@H1](C([O-1])=O)C(=O)N(C)C2=O)C)C1
[C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][N][=C][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][#C],[C@H1]1(C(=O)[O-1])NN=CC=C1C=CC=C
[N][N][Branch2][Ring2][Branch2][C][Branch2][Ring2][Ring1][C][N][C][C][=C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C@H1][Branch1][C][O][C][Ring1][=N][=O][C][=Ring2][Ring1][Ring2][C],NNCCNCC1=CN(C2=CC=CC(Cl)=C2)[C@H1](O)C1=O
[C][Branch1][#C][C][C][C][Branch1][=Branch2][C][NH1][C][=N][C][=N][N][Ring1][Branch1][C][=O][=C][Branch1][C][C][N][=C][Ring1][P][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2],C(CCCC[NH1]C1=NC=NN1)C=O
[N][=C][C][Branch2][Ring1][Branch2][C@H1][Branch1][Ring1][C][#N][C@H1][Branch1][=N][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C][Ring1][S][=C][C][=C][Ring2][Ring1][Branch1],N=C1C([C@H1](C#N)[C@H1](C2=C(OC)C=CC=C2)NC=O)C=CC=C1
[N][Branch1][Ring1][C][C][N][=C][Branch1][C][N][N][=C][Branch1][Ring1][C][C][C][=Ring1][#Branch2][C][Branch2][Ring1][=Branch2][N][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring2][Ring1][=Branch1][Ring1][=N][=O],N(C=1C)N=C(N)N=C(CC)C=1C(N2CC(=O)N(C3=CC=CC=C3)N=C2)=O
[C][=N][N][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][Ring1][C][O][N][=C][Ring1][Branch2][C][=C][N][Ring1][O][C][=N][N][Ring2][Ring1][Ring1][C][C],C1=NN(CNC(=O)C=C(CO)N=CC=CNC)NN1CC
[C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][#Branch2][C][Branch1][#Branch2][C][Branch1][=Branch1][C][Branch1][C][N][=O][=O][C][C][C][Ring1][O],CN(C1=CC=CC=C1)CC2N(CC(C(N)=O)=O)CCC2
[C][=N][C][N][Branch1][#Branch2][C][=Branch1][C][=O][N][=C][C][=C][Ring1][#Branch2][C][=C][Ring1][=N][C][=Branch1][C][=O][O-1],C12=NCN(C(=O)N=CC=C1)C=C2C(=O)[O-1]
[C][C][=C][Branch2][Ring1][Branch1][C][Branch1][P][N][C][C][N][Branch1][=Branch1][C][=Branch1][C][=O][C][C][C][Ring1][=Branch2][=N][N][=C][Branch1][C][C][C][=Ring1][S][N+1][=Branch1][C][=O][O-1][C][Branch1][C][C][=N][Ring2][Ring1][Branch2],CC=C(C(N1CCN(C(=O)C)CC1=N)N)C(C)C[N+1](=O)[O-1]
[N][N][Branch1][C][C][N][=C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N-1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][S][C][=Ring1][P],NN(C)N=C(C(=O)[N-1]C1=C(C=CC=C1)C=O)P
[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][C][C][N][Ring1][#Branch2][C][C][=Branch1][C][=O][N][Ring1][P][C][C][C][N][Branch1][C][C][N][=C][Ring1][=Branch1],O=CC1=CC=CC=C1N=C(C)NCC(=O)NCC2CN(C)N=C2
[C][=C][N][=C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@@H1][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][#Branch1][C][Ring1][=C][=C][Ring2][Ring1][Ring2],C=C1N=CC(NC(=O)[C@@H1](CCC(=O)NCCCCC)C)=C1
[C@@H1][Branch2][Ring1][Ring2][C@@H1][O][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch1][C][C][N][Branch2][Ring1][C][C][Branch1][=C][C][N][C@H1][C][C][C][C][Ring1][Branch1][=O][C][C][Ring2][Ring1][Branch1],[C@@H1][C@@H1]1OC(=O)N(C)C12CCNC2CN[C@H1]3CCCC3=O
[N][N][Branch2][Ring1][#Branch2][C][C][C][=Branch1][C][=O][N][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=Ring1][O][C][C][C][Ring2][Ring1][Branch1],N1N(CCC(=O)N2CC(C3=CC=CC=C3)=NN2)C1
[N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Branch1][=C][N][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][=O],N(C)C1=CC=C(C)C=C1C(=O)C2NC=CC(C)=C2O
[C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=C][C][=C][Branch2][Ring1][#Branch2][C][N][Branch1][=C][C],C(C([O-1])=O)=CC=CCNC
[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=C][=O][=C][C][=N][Ring2][Ring1][Branch1],C1=CC2=CC(=C1)C3(C(=O)N(CC4=C(F)C=CC=C4)CC3=O)C=N2
,
[C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][=Branch2][S][C][C][Branch1][C][O-1][=O][=C][Ring2][Ring1][C][N][Branch1][Ring1][C][C][C][=Ring1][=Branch2],C1(=O)C(C2=CC=CC=C2)=NC1(S=3CC([O-1])=O)N(CC)C=3
[C][Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][C][Cl][=C][N][=C][Ring1][P][N][Branch1][C][C][C][=Ring1][P][C],C1(NC(=O)C2=CC=CC=C2C)C(Cl)=CN=C1N(C)CC
[C][=C][Branch1][P][C][N][C@H1][Branch1][=Branch2][N][N][=C][C][=N][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=Ring1][=N],C=C(CN[C@H1](N1N=C2C=N1)C=O)N(C3=CC=NC=C3)N2
[O][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][=N][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=C][Ring1][=C],O=C(N1CCOCC1)C=C2C=C(OCC3=CC=CC(F)=C3)C=C2
[N][Branch2][Ring2][#Branch2][C@H1][Branch1][C][C][N][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][C][C][=C][Ring1][=N][C][C][=C][Branch1][C][F][C][Branch1][P][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][Ring1][#Branch1][=C][S][Ring1][S][C][=N][Ring2][Ring1][=C],N1([C@H1](C)N(C)NC(=O)C(C)=C1CC=C(F)CC2=CC3=C(C=C2)OCO3)SC=N
[C][Branch1][C][F][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][=Branch1][C][C][C][C][=C][C][=C][Branch1][O][N][C][=Branch1][=Branch1][=N][C][=N][Ring1][Branch1][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch2],C1(F)=C2C=C(C(=O)N2CCCC=C3C=CN4C(=NC=N4)C)C3C=C1
[N][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][Branch1][C][C][=N][N][Ring2][Ring1][#Branch1][Ring1][#Branch1],N1(NC(=O)C2=CC(C(F)(F)F)=C)C=C2C(=O)[C@H1](C)C(C)=NN1
[O][=C][Branch1][C][C][C][C][N][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2],O=C(C)CCNC(=O)C=CC=C
[N][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch1],NCN(C1C2=CC=CC=C2)CCNC(=O)NC3=CC=CC=C3CC1
[C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],C(C(=O)NCCNC(=O)C1=CC=C(F)C=C1)CCNC(=O)C2=CC=CC=C2
[C][Branch1][Ring1][C][O][=C][Branch2][Ring1][S][N][N][=C][C][Branch1][P][C][=Branch1][C][=O][N][C@H1][C][C][C@@H1][Branch1][Ring1][C][O][C][=C][Ring1][Branch2][=C][Ring1][S][N][Branch1][C][C][C][=Ring2][Ring1][=Branch1][C],C(CO)#CN1N=CC(C(=O)N[C@H1]2CC[C@@H1](CO)C=C2)=C1N(C)C
[N][=C][C][Branch2][Ring1][Ring2][C][C][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=Ring1][O][=C][C][=C][Ring1][P],N=CC(CCC=1NC(C2=CC=CC=C2)=NN=1)=CC=C
[N][=C][Branch2][Ring1][Branch2][N][C][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring1][O][N][=C][S][C][=C][Ring1][Branch1][C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][N][=Ring2][Ring1][#Branch2],N1=C(N2C=NC(C3=CC=NC=C3)=C2N=CSC=C)CC=C(C(F)(F)F)N1
[C][Branch1][Ring1][O][C][=C][Branch1][C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Ring1][N][C][C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=O][=C][Ring2][Ring1][#Branch1][C],C(OC)=C(N)C([N+1](=O)[O-1])=CCCNCCC(N1CCCCC1)=O
[N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][O][N][Branch1][C][C][N][=C][Ring2][Ring1][Ring1][N+1][Branch1][C][O-1][=O],N(C(=O)CN1C(C2=CC=CC=C2)=NN)=C1N(C)N=C[N+1]([O-1])=O
[N][C][=Branch2][Ring2][#Branch1][=C][Branch1][C][O-1][C][Branch1][P][N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][=O][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch2],N=C=C([O-1])C(NC1=C(C=CC=C1)C=O)C2=CC=C[NH1]2
[C][Branch2][Ring2][=Branch2][C][N][C][=C][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Ring1][N][C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=Branch1][C][=O][N][=O][C][=C][Ring2][Ring1][Ring1][C][=C][Branch1][Ring1][O][C][C][Branch1][C][C][=O],C(C1NC=C(C(NCC=2C=NN(C)C=2C(=O)N=O)C=C1)C=COC)C(C)=O
[O][=C][Branch2][Ring1][Ring2][N][C][C][N][C][=C][Branch1][Ring1][C][#N][C][=C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][Ring1][=Branch2][N][C],O=C(NCCNC=C(C#N)C=CC[N+1]([O-1])=O)CNC
[C][C][O][C][C@@H1][Branch2][Ring1][#C][C][Branch2][Ring1][O][N][C][C][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=N][Ring1][#Branch2][=O][C][C][Ring2][Ring1][#Branch1],C1COC[C@@H1](CNCC(=O)N2CCN(C)C(C(=O)N)=N2)C1
[O][C][C][N][Branch2][Ring1][O][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][C][Ring1][=N][=O][C][C][Ring2][Ring1][=Branch1],O1CCN(C(N2CCN(C(=O)C3=CC=CS3)CC2)=O)CC1
[N][=C][N][Branch1][N][N][C][Branch1][C][C][=C][C][Ring1][#Branch1][=C][Ring1][=N],N1=C2NNC(C)=CC2=C1
[C][=C][C][=Branch2][Ring1][#Branch1][=N][C][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][S][Ring1][Branch1][=N][Ring1][=N][NH1][C][=Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch1],C=CC1=NC(C(=O)NCC2=CC=CS2=N1)[NH1]C
[C][Branch2][Ring2][=Branch1][C][=C][Branch1][=C][C][=N][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][N][Branch1][Ring1][C][C][C][=Ring1][N][C][=C][C][=C][Ring1][=N][=O][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][N][Ring2][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],C(C=C(C1=NC(F)=CC=C1NCC)CC=CC=COCN2CCCC2)=NC3=CC=CC=C3C
[C][Branch2][Ring1][=C][C][=C][Branch1][C][O-1][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][=Branch1][C][=C][Ring1][N][O][C][C][=Branch1][C][=O][N][Ring1][P][=N][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][=Branch2],C1(C=C([O-1])C=C(C(N)=O)C(C=C1O)CC(=O)N)=NC=CC(C)=C
[C][C@@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Cl][C][C][C][Ring2][Ring1][Ring1],C1[C@@H1](NC(=O)CC([N+1](=O)[O-1])=CC=CCl)C1
[C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=Branch1][Ring2][=N][Ring1][O][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],C1=NC(N2CCOCC2)=CC(=N)C(=O)N1CC3=CC=C([N+1](=O)[O-1])C=C3
[N][=C][N][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][N][Branch1][=C][C][Branch1][#Branch2][C][=N][N][C][=C][N][=C][Ring1][=Branch1][=O][C][C][Ring2][Ring1][C],N1=CN=CC2=C1C(=O)CCN(C(C=NNC=CN=C)=O)CC2
[C][Branch2][Ring2][=Branch2][S][C][Branch1][P][N][C][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][C][C][C][C][C][Ring1][#Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring1][#N],CSC(N1CC=2N(CC)N=C3C=2CCC)CC3=CC(OC)=C1N
[N][Branch1][C][C][C][=C][Branch2][Ring2][O][S][Branch2][Ring1][#C][N][C][C][C][Branch2][Ring1][#Branch1][C][C][C][=Branch1][C][=O][N][C][N][C][Branch1][=Branch2][C][=N][C][=N][C][=C][Ring1][=Branch1][=O][C][C@H1][Ring2][Ring1][Ring2][C][C][C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][#C],N1(C)C=C(S1(NCC2C(CCC(=O)NCNC(C3=NC=NC=C3)=O)[C@H1])CCC2)C=C
[C][=Branch1][C][=O][Branch1][Ring1][C@H1][C][C][N][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][C][=C][N][Branch1][Ring1][C][C][N][=Ring1][#Branch1][C][=O][C@H1][Ring2][Ring1][Ring1][C][=N][N][Ring2][Ring1][=Branch1][C],C(=O)([C@H1]C)CN(CC(=O)NC=1C=CN(CC)N=1)O[C@H1]C=NNC
[O][=N+1][Branch1][C][O-1][C][=C][C][Branch2][Ring1][=C][C][N][C][=Branch1][C][=O][C][N][C][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][=N][C][=N][Ring1][N][=C][Ring2][Ring1][#Branch1],O=[N+1]([O-1])C=CCCNC(=O)CN1C(C(N2CCCC2)=O)=NC=N1
[N][N][Branch2][Ring1][=Branch1][C][Branch1][P][C@@H1][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Ring1][Branch2][C][=N][Ring1][S][N][=Ring2][Ring1][C],N12N(C([C@@H1]C(=O)N[C@H1](C(=O)[O-1])[C@@H1])C)N1N2
[O][=N+1][Branch2][Ring1][Ring1][C][C][=C][Branch1][C][C][O][N][=C][N][Ring1][=Branch1][C][=Ring1][N][C],O=[N+1]CC=C(C)ON=CNCC
[C][C][N][Branch1][=Branch2],CCN
[C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch2][Ring1][Branch2][N][C][C][C][Branch1][=C][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][C][Ring2][Ring1][Branch1][=C][N][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][C][=Ring2][Ring1][P][C],C1(C(=O)NCCC[C@H1](NCCC(C(=O)[O-1])CC)CC12)=CN=CC(Cl)=C2C=CCC
