smiles,selfies
O=C(Cc1csc(-c2c(Cl)cccc2Cl)n1)NC1Cc2ccccc2C1,[O][=C][Branch2][Ring1][#Branch1][C][C][=C][S][C][Branch1][=N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][=N][Ring1][=N][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2]
O=C([O-])c1cccc(N2C(=O)CCC2=O)c1,[O][=C][Branch1][C][O-1][C][=C][C][=C][C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][=C][Ring1][=N]
[NH3+]C1CCN(c2nnc3ccccn23)CC1,[NH3+1][C][C][C][N][Branch1][=C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][#C]
O=C(NCc1ccncc1)[C@@H]1CC(=O)N(C2CN(C(=O)C3(c4ccccc4)CC3)C2)C1,[O][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C@@H1][C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=Branch2][C][Ring1][#C][C][Ring2][Ring1][Branch1]
O=C(NCCc1ccccc1)N1CCC(O)(Cn2cc(C(=O)N3CCOCC3)nn2)CC1,[O][=C][Branch1][N][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][Branch1][C][O][Branch2][Ring1][#Branch1][C][N][C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][N][=N][Ring1][=N][C][C][Ring2][Ring1][Branch1]
Cc1cc(Cl)ccc1N1CCN(C(=O)COc2ccc(Cl)cc2)[C@@H](C)C1=O,[C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][C][C][Ring2][Ring1][C][=O]
O=C(NCCc1nnc2ccccn12)c1cccnc1,[O][=C][Branch1][P][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
Cc1cn2c3c(=O)[nH]c(=O)n(C)c3nc2n1-c1ccc([S@@+](N)(=O)[OH2+])cc1,[C][C][=C][N][C][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Ring1][=Branch2][N][=C][Ring1][N][N][Ring1][#C][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][C][=C][Ring1][#Branch2]
COc1ccc(CCN2C(=O)N[C@H](CC(=O)Nc3c(C)nn(C)c3C)C2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][C][N][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][O]
CC(=O)N1C[C@H](CO)C2(CCN(C(=O)c3cccc(C#N)c3)CC2)C1,[C][C][=Branch1][C][=O][N][C][C@H1][Branch1][Ring1][C][O][C][Branch2][Ring1][#Branch2][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][C][C][Ring1][S][C][Ring2][Ring1][=Branch1]
Cc1oc2[nH]cnc(=O)c2c1C(=O)Nc1cccnc1,[C][C][O][C][NH1][C][=N][C][=Branch1][C][=O][C][=Ring1][#Branch1][C][=Ring1][#Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1]
O=C([O-])CN1C(=O)[C@H]2CCCCN2C(=O)c2ccccc21,[O][=C][Branch1][C][O-1][C][N][C][=Branch1][C][=O][C@H1][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][P]
CC[C@H](C(=O)[O-])n1cnc([N+](=O)[O-])n1,[C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][Branch2]
O=C1CCN([C@@H]2CC(=O)N(c3ccccc3)C2=O)CC1,[O][=C][C][C][N][Branch2][Ring1][=Branch1][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring1]
Cn1c(=O)c2ncn(CC(=O)N/N=C\c3ccc(O)c(O)c3)c2n(C)c1=O,[C][N][C][=Branch1][C][=O][C][N][=C][N][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][/N][=C][\C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Ring2][Ring1][Ring1][N][Branch1][C][C][C][Ring2][Ring1][=Branch2][=O]
CCn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,[C][C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][Branch1][C][N][=O]
CCc1noc(-c2ccc(SCC(=O)N3CCCC3)nc2)n1,[C][C][C][=N][O][C][Branch2][Ring1][Branch2][C][=C][C][=C][Branch1][=C][S][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][N][=C][Ring1][#C][=N][Ring2][Ring1][Ring2]
Cn1nc2ccc([S@@+](=O)([OH2+])N3CCOCC3)cn2c1=O,[C][N][N][=C][C][=C][C][Branch1][S][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][O][C][C][Ring1][=Branch1][=C][N][Ring1][#C][C][Ring2][Ring1][C][=O]
Cn1ncc2c3ccccc3n(CCCC(=O)N[C@H]3CC[S@+](=O)([OH2+])C3)c2c1=O,[C][N][N][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][=Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][C][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][Ring1][#Branch1][C][=Ring2][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][=O]
COC[C@@H]1CN(C(=O)Cc2ccc(OC)c(OC)c2)C[C@H]1C(N)=O,[C][O][C][C@@H1][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][C@H1][Ring2][Ring1][C][C][Branch1][C][N][=O]
CCn1c(=O)c(=O)n(CC(=O)[O-])c2ccccc21,[C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
O=C(NCc1cccs1)c1cc2ccccn2n1,[O][=C][Branch1][#Branch2][N][C][C][=C][C][=C][S][Ring1][Branch1][C][C][=C][C][=C][C][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2]
Cc1nn(C)c(C)c1-c1cc(C(=O)[O-])n2ncc(C#N)c2n1,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][N][=C][C][Branch1][Ring1][C][#N][=C][Ring1][#Branch1][N][=Ring1][=C]
Cc1cccn2c(=O)c(C(=O)NCc3ccncc3)c([O-])nc12,[C][C][=C][C][=C][N][C][=Branch1][C][=O][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Branch1][C][O-1][N][=C][Ring2][Ring1][=Branch1][Ring2][Ring1][C]
Cn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,[C][N][C][=C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]
CCn1nccc1CNC(=O)c1n[nH]cc1[N+](=O)[O-],[C][C][N][N][=C][C][=C][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=N][NH1][C][=C][Ring1][Branch1][N+1][=Branch1][C][=O][O-1]
Cc1c(NC(=O)c2c(NC(=O)CCn3cc(Cl)c([N+](=O)[O-])n3)cnn2C)cnn1C,[C][C][=C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C][N][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][=Branch2][C][=N][N][Ring2][Ring1][Ring1][C][C][=N][N][Ring2][Ring1][N][C]
Cn1c(=O)c2c(ncn2CCC(=O)NN)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch1][=C][N][=C][N][Ring1][Branch1][C][C][C][=Branch1][C][=O][N][N][N][Branch1][C][C][C][Ring1][P][=O]
CCOC(=O)Cn1nc(C)c(NC(=O)c2ccncc2)c1C,[C][C][O][C][=Branch1][C][=O][C][N][N][=C][Branch1][C][C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring1][#C][C]
Cc1c(/C=N/n2c([S-])nnc2C(F)F)cnn1C,[C][C][=C][Branch2][Ring1][C][/C][=N][/N][C][Branch1][C][S-1][=N][N][=C][Ring1][=Branch1][C][Branch1][C][F][F][C][=N][N][Ring1][S][C]
Cn1nccc1C(=O)N1CCC2(CC1)CN(c1ccccc1)C2=O,[C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O]
Cc1cc(C)n(C(N)=S)n1,[C][C][C][=C][Branch1][C][C][N][Branch1][=Branch1][C][Branch1][C][N][=S][N][=Ring1][=Branch2]
CCOc1ccc(N2C(=O)C[C@H](N3CCN(CCO)CC3)C2=O)cc1,[C][C][O][C][=C][C][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][C@H1][Branch1][=C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][Ring1][#C][=O][C][=C][Ring2][Ring1][=Branch1]
C[C@H]1CCc2sc(NC(=O)c3ccc(Oc4ccccc4)cc3)nc2C1,[C][C@H1][C][C][C][S][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][=N][C][=Ring2][Ring1][Branch1][C][Ring2][Ring1][=Branch2]
Cc1cc(C(=O)N2Cc3c(C(=O)N4CCOCC4)nn(C)c3C2)ccn1,[C][C][=C][C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=N][N][Branch1][C][C][C][=Ring1][=C][C][Ring1][P][=C][C][=N][Ring2][Ring1][=Branch2]
Cc1cnn(CCC(=O)N2CCC3(CC2)C[C@H](C(=O)NCc2ccccn2)[N@@H+](C)C3)c1,[C][C][C][=N][N][Branch2][Ring2][O][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N@@H1+1][Branch1][C][C][C][Ring2][Ring1][C][C][=Ring2][Ring1][=C]
COc1ccccc1C(=O)N1CCn2cnnc2C1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][C][=N][N][=C][Ring1][Branch1][C][Ring1][=Branch2]
Cn1cnnc1SCC(=O)Nc1nn(-c2ccccc2)nc1C(N)=O,[C][N][C][=N][N][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][Branch1][C][N][=O]
CCOC(=O)c1cnc(SCC(=O)N2CCC(C(N)=O)CC2)nc1N,[C][C][O][C][=Branch1][C][=O][C][=C][N][=C][Branch2][Ring1][=Branch1][S][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][N][=C][Ring2][Ring1][Ring1][N]
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,[C][C][=N][N][Branch1][C][C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][C][Cl]
CC(=O)C/C(C)=N\NC(=O)c1ccncc1,[C][C][=Branch1][C][=O][C][/C][Branch1][C][C][=N][\N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1]
Cc1cc(C)n(CCC(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][N][C][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N][N][=Ring2][Ring1][#Branch1]
Cn1c(=O)[n-]c2nnc(-c3ccccn3)nc2c1=O,[C][N][C][=Branch1][C][=O][N-1][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][Ring1][N][C][Ring1][P][=O]
Cc1cn2c(=O)cc(CSc3n[nH]c(N)n3)nc2s1,[C][C][=C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][C][S][C][=N][NH1][C][Branch1][C][N][=N][Ring1][=Branch1][N][=C][Ring1][#C][S][Ring2][Ring1][C]
NC(=O)Cn1nnc(-c2ccc(N)cc2)n1,[N][C][=Branch1][C][=O][C][N][N][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=N][Ring1][N]
CC(=O)O/N=C(/N)Cn1nc(C)c([N+](=O)[O-])c1C,[C][C][=Branch1][C][=O][O][/N][=C][Branch1][C][/N][C][N][N][=C][Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C]
Cn1cnc(C(=O)N2CCC(F)(C(=O)NCc3ccncc3)CC2)c1,[C][N][C][=N][C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][P][=C][Ring2][Ring1][Branch2]
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,[O][=C][Branch1][C][O-1][C][N][C][=Branch1][C][=O][/C][=Branch1][#C][=N][/N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2]
Cc1csc2ncc(C(=O)NCCc3nnc4ccccn34)c(=O)n12,[C][C][=C][S][C][=N][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][Branch2][Ring2][Ring1][Branch1]
CC(=O)N1CCN([C@@H]2CC(=O)N(c3ccccc3)C2=O)CC1,[C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch1][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring1]
O=C([O-])[C@@H]1c2ccccc2C(=O)N2CCOc3ccc4ccccc4c3[C@@H]12,[O][=C][Branch1][C][O-1][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C@@H1][Ring2][Ring1][Branch2][Ring1][#C]
O=C(c1ccc(-c2ccc3c(c2)CCN3[S@@+](=O)([OH2+])c2cccs2)cc1)N1CCOCC1,[O][=C][Branch2][Ring2][#Branch2][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][Ring1][=Branch1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch1][N][C][C][O][C][C][Ring1][=Branch1]
C[S@+](=O)([OH2+])N1CCC(F)(C(=O)N2CCOCC2)CC1,[C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][Branch1][C][F][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][C][Ring1][#C]
Cc1cc([N+](=O)[O-])nn1CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,[C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][N][Ring1][Branch2][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O]
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,[O][=C][Branch1][C][O-1][C][N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][=Branch2][C][C][C][Ring1][Branch1]
Cc1csc2nc(CSc3ncn[nH]3)cc(=O)n12,[C][C][=C][S][C][=N][C][Branch1][#Branch2][C][S][C][=N][C][=N][NH1][Ring1][Branch1][=C][C][=Branch1][C][=O][N][Ring1][P][Ring1][=C]
NC(=O)[C@@H]1CC(=O)OC12CCCC2,[N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][C][C][Ring1][Branch1]
Cc1nc2ncc3c(=O)n(-n4c(C)nnc4C)ccc3n2n1,[C][C][N][=C][N][=C][C][C][=Branch1][C][=O][N][Branch1][N][N][C][Branch1][C][C][=N][N][=C][Ring1][=Branch1][C][C][=C][C][=Ring1][=C][N][Ring2][Ring1][C][N][=Ring2][Ring1][Branch1]
Cc1c(NC(=O)CCCC(=O)[O-])c(=O)n(-c2ccccc2)n1C,[C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Branch1][C]
O=C(CCn1ccc([N+](=O)[O-])n1)N1CCN(C(=O)c2ccco2)CC1,[O][=C][Branch1][P][C][C][N][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][Branch2][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][=N]
CC[S@+](=O)([OH2+])N[C@H]1Cc2c(C(=O)NCc3cccnc3)cnn2C1,[C][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C@H1][C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=N][N][Ring1][#C][C][Ring2][Ring1][C]
[NH3+]Cc1ccc(C(=O)N2CCOCC2)cc1,[NH3+1][C][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][=C]
Cc1cc(C)n2c(SCCc3ccccc3)nnc2n1,[C][C][C][=C][Branch1][C][C][N][C][Branch1][N][S][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][=C][N][=Ring2][Ring1][Ring1]
NC(=O)[C@@H]1CN(C(=O)c2ccnnc2)C[C@H]1COc1ccccc1,[N][C][=Branch1][C][=O][C@@H1][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=N][N][=C][Ring1][=Branch1][C][C@H1][Ring1][=N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
COc1ccc(-c2cc(C(=O)[O-])c3c(-c4ccc(C)cc4)[nH]nc3n2)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][NH1][N][=C][Ring1][N][N][=Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][O][C]
Cn1cc(C2=CCN(C(=O)c3cc(F)cc(F)c3)CC2)c2cccnc21,[C][N][C][=C][Branch2][Ring1][=C][C][=C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][C][Ring1][S][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring2][Ring1][=Branch2]
CC(=O)c1ccc(N[C@@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C@@H1][O][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C][=C][Ring1][P]
Cc1cc(C(=O)N2CC3(C[C@H](CC(=O)NCc4ccncc4)CO3)C2)n(C)n1,[C][C][C][=C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][Branch2][Ring1][Branch2][C][C@H1][Branch1][S][C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][O][Ring1][S][C][Ring2][Ring1][Ring1][N][Branch1][C][C][N][=Ring2][Ring1][O]
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3c[nH]c4ccccc34)C2=O)cc1,[N][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][C][=C][Branch2][Ring2][Ring2][C][N][C][=Branch1][C][=O][C][C@@H1][N][C][=Branch1][C][=O][N][Branch1][S][C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][P][=O][C][=C][Ring2][Ring1][=N]
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1cc2ccccc2o1,[C][C][=C][C][=C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2]
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccncc3)C2)n(C)n1,[C][C][C][=C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][=N][N][Branch1][C][C][N][=Ring2][Ring1][Branch1]
Cc1cc(=O)n(CC(=O)N2CCc3ccccc32)c(N)n1,[C][C][=C][C][=Branch1][C][=O][N][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][Branch1][C][N][=N][Ring2][Ring1][Ring2]
CCn1cc(CN(C)[S@@+](=O)([OH2+])c2cnn(C(F)F)c2C)cn1,[C][C][N][C][=C][Branch2][Ring1][N][C][N][Branch1][C][C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][=N][N][Branch1][=Branch1][C][Branch1][C][F][F][C][=Ring1][Branch2][C][C][=N][Ring2][Ring1][Ring2]
CCn1ccc(-c2cc(C(=O)[O-])n3nc(C(=O)[O-])cc3n2)n1,[C][C][N][C][=C][C][Branch2][Ring1][N][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][N][=Ring1][#C][=N][Ring2][Ring1][Ring2]
Cc1ccc(N2C(=O)C[C@@H](NNC(=O)c3ccncc3)C2=O)cc1,[C][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][C@@H1][Branch1][#C][N][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][S][=O][C][=C][Ring2][Ring1][#Branch1]
N#Cc1cnc(SCc2cc(=O)n3ccccc3n2)nc1N,[N][#C][C][=C][N][=C][Branch2][Ring1][Ring2][S][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][N][=C][Ring2][Ring1][Ring1][N]
Cn1cc([N+](=O)[O-])c(C(=O)Nc2sc3c(c2C(N)=O)CCC3)n1,[C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][S][C][=C][Branch1][=Branch2][C][=Ring1][Branch1][C][Branch1][C][N][=O][C][C][C][Ring1][=Branch2][=N][Ring2][Ring1][=Branch1]
NC(=O)C1CCN(C(=O)CCCn2sc3ccccc3c2=O)CC1,[N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][N][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][C][C][Ring2][Ring1][Branch1]
Cn1ccnc1C(=O)N1CC(n2cc(C(=O)N3CCCC3)nn2)C1,[C][N][C][=C][N][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][Branch2][Ring1][Branch1][N][C][=C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][N][=N][Ring1][N][C][Ring1][S]
CC(=O)c1ccc(N2CCN(C(=O)COCC(=O)[O-])CC2)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][O-1][C][C][Ring1][=C][C][=C][Ring2][Ring1][Ring2]
Cc1c(C(=O)N(C)C)sc(NC(=O)c2ccnn2C)c1C#N,[C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][S][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][N][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][C][#N]
CCn1ccc(CNC(=O)[C@@H]2CCCN([S@@+](=O)([OH2+])c3cn(CC)nc3C)C2)n1,[C][C][N][C][=C][C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Branch2][Ring1][Ring2][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][N][Branch1][Ring1][C][C][N][=C][Ring1][#Branch1][C][C][Ring1][P][=N][Ring2][Ring1][#Branch2]
